order_ref,order_date,customer_email,product_sku,product_name,product_category,quantity,unit_price,total_amount,payment_method,region
ORD-000580,2025-09-17,customer58@gmail.com,SKU-HOME-002,Blender Pro,Home & Kitchen,2,8553.83,17107.66,bank_transfer,Garissa
ORD-000581,2025-09-27,customer90@kenya.co.ke,SKU-CLOTH-001,Cotton T-Shirt,Clothing,5,1704.35,8521.75,mpesa,Mombasa
ORD-000582,2025-08-29,customer52@yahoo.com,SKU-ELEC-005,Tablet Max,Electronics,1,35255.19,35255.19,mpesa,Eldoret
ORD-000583,2025-09-20,customer24@outlook.com,SKU-HOME-005,Air Purifier,Home & Kitchen,1,15387.63,15387.63,bank_transfer,Kitale
ORD-000584,2025-09-04,customer186@outlook.com,SKU-ELEC-004,Smart Watch,Electronics,2,20043.36,40086.72,mpesa,Nakuru
ORD-000585,2025-10-06,customer151@yahoo.com,SKU-BOOK-004,System Architecture,Books,3,2679.1,8037.3,bank_transfer,Bungoma
ORD-000586,2025-09-25,customer159@outlook.com,SKU-ELEC-003,Wireless Headphones,Electronics,1,8754.67,8754.67,mpesa,Thika
ORD-000587,2025-08-22,customer136@outlook.com,SKU-CLOTH-005,Baseball Cap,Clothing,4,955.66,3822.64,mpesa,Busia
ORD-000588,2025-08-15,customer96@yahoo.com,SKU-ELEC-002,Laptop Ultra,Electronics,3,130047.62,390142.86,bank_transfer,Nairobi
ORD-000589,2025-10-25,customer164@yahoo.co.ke,SKU-ELEC-001,Smartphone Pro,Electronics,5,79653.27,398266.35,mpesa,Thika
ORD-000590,2025-08-09,customer5@yahoo.co.ke,SKU-ELEC-005,Tablet Max,Electronics,3,35138.36,105415.08,mpesa,Malindi
ORD-000591,2025-08-22,customer5@yahoo.co.ke,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,4,3954.29,15817.16,mpesa,Eldoret
ORD-000592,2025-08-30,customer85@yahoo.co.ke,SKU-ELEC-001,Smartphone Pro,Electronics,2,80400.72,160801.44,mpesa,Kakamega
ORD-000593,2025-09-08,customer5@yahoo.co.ke,SKU-BOOK-003,Design Patterns,Books,1,2508.14,2508.14,other,Meru
ORD-000594,2025-08-09,customer136@outlook.com,SKU-ELEC-002,Laptop Ultra,Electronics,5,130025.89,650129.45,mpesa,Mombasa
ORD-000595,2025-09-04,customer149@yahoo.co.ke,SKU-ELEC-005,Tablet Max,Electronics,2,35436.43,70872.86,mpesa,Nyeri
ORD-000596,2025-09-16,customer72@gmail.com,SKU-ELEC-005,Tablet Max,Electronics,2,34811.59,69623.18,card,Nyeri
ORD-000597,2025-09-19,customer195@gmail.com,SKU-BOOK-005,DevOps Handbook,Books,2,2770.71,5541.42,mpesa,Kitale
ORD-000598,2025-10-31,customer165@gmail.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,5,4808.26,24041.3,mpesa,Busia
ORD-000599,2025-10-07,customer172@yahoo.com,SKU-CLOTH-003,Running Shoes,Clothing,3,6080.42,18241.26,mpesa,Eldoret
ORD-000600,2025-10-27,customer4@outlook.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,2,1620.49,3240.98,mpesa,Kitale
ORD-000601,2025-09-16,customer134@outlook.com,SKU-ELEC-002,Laptop Ultra,Electronics,1,129843.01,129843.01,mpesa,Meru
ORD-000602,2025-10-28,customer49@kenya.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,4,4451.19,17804.76,bank_transfer,Nairobi
ORD-000603,2025-09-22,customer104@outlook.com,SKU-HOME-005,Air Purifier,Home & Kitchen,2,15071.38,30142.76,mpesa,Eldoret
ORD-000604,2025-11-04,customer158@yahoo.com,SKU-ELEC-002,Laptop Ultra,Electronics,1,129700.65,129700.65,mpesa,Machakos
ORD-000605,2025-09-16,customer170@gmail.com,SKU-ELEC-002,Laptop Ultra,Electronics,1,129850.29,129850.29,mpesa,Busia
ORD-000606,2025-11-02,customer28@yahoo.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,1,7297.94,7297.94,mpesa,Busia
ORD-000607,2025-09-02,customer183@kenya.co.ke,SKU-ELEC-002,Laptop Ultra,Electronics,4,129675.91,518703.64,mpesa,Nakuru
ORD-000608,2025-11-02,customer114@outlook.com,SKU-BOOK-003,Design Patterns,Books,5,2299.9,11499.5,mpesa,Malindi
ORD-000609,2025-09-20,customer29@outlook.com,SKU-BOOK-004,System Architecture,Books,4,2375.08,9500.32,mpesa,Busia
ORD-000610,2025-08-26,customer72@gmail.com,SKU-HOME-002,Blender Pro,Home & Kitchen,5,9449.04,47245.2,other,Eldoret
ORD-000611,2025-11-03,customer121@outlook.com,SKU-ELEC-002,Laptop Ultra,Electronics,2,129778.34,259556.68,mpesa,Kakamega
ORD-000612,2025-08-13,customer79@outlook.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,2,4883.24,9766.48,other,Kitale
ORD-000613,2025-08-21,customer125@yahoo.co.ke,SKU-ELEC-005,Tablet Max,Electronics,4,35362.3,141449.2,mpesa,Eldoret
ORD-000614,2025-08-30,customer18@kenya.co.ke,SKU-CLOTH-003,Running Shoes,Clothing,1,6452.77,6452.77,bank_transfer,Nyeri
ORD-000615,2025-08-09,customer169@gmail.com,SKU-ELEC-003,Wireless Headphones,Electronics,1,9117.71,9117.71,mpesa,Nyeri
ORD-000616,2025-09-12,customer101@outlook.com,SKU-ELEC-002,Laptop Ultra,Electronics,5,130400.41,652002.05,mpesa,Garissa
ORD-000617,2025-10-07,customer4@outlook.com,SKU-BOOK-005,DevOps Handbook,Books,1,2645.18,2645.18,mpesa,Kakamega
ORD-000618,2025-10-01,customer61@yahoo.com,SKU-ELEC-003,Wireless Headphones,Electronics,5,9423.81,47119.05,mpesa,Eldoret
ORD-000619,2025-08-16,customer54@kenya.co.ke,SKU-CLOTH-005,Baseball Cap,Clothing,1,861.14,861.14,mpesa,Machakos
ORD-000620,2025-08-06,customer53@gmail.com,SKU-ELEC-005,Tablet Max,Electronics,5,34549.39,172746.95,bank_transfer,Machakos
ORD-000621,2025-10-30,customer116@kenya.co.ke,SKU-CLOTH-005,Baseball Cap,Clothing,3,794.14,2382.42,mpesa,Busia
ORD-000622,2025-10-12,customer14@outlook.com,SKU-CLOTH-002,Denim Jeans,Clothing,3,4430.41,13291.23,card,Thika
ORD-000623,2025-08-14,customer191@kenya.co.ke,SKU-CLOTH-001,Cotton T-Shirt,Clothing,5,1026.13,5130.65,mpesa,Eldoret
ORD-000624,2025-08-24,customer54@kenya.co.ke,SKU-BOOK-004,System Architecture,Books,3,2884.0,8652.0,mpesa,Mombasa
ORD-000625,2025-08-16,customer93@yahoo.com,SKU-BOOK-001,Programming Guide,Books,2,1878.86,3757.72,mpesa,Bungoma
ORD-000626,2025-09-21,customer57@yahoo.com,SKU-CLOTH-004,Winter Jacket,Clothing,5,7981.43,39907.15,mpesa,Mombasa
ORD-000627,2025-09-08,customer30@yahoo.com,SKU-ELEC-004,Smart Watch,Electronics,4,19851.02,79404.08,mpesa,Kisumu
ORD-000628,2025-08-16,customer97@yahoo.com,SKU-BOOK-004,System Architecture,Books,2,2934.16,5868.32,mpesa,Garissa
ORD-000629,2025-10-31,customer184@yahoo.co.ke,SKU-ELEC-002,Laptop Ultra,Electronics,4,130484.74,521938.96,mpesa,Nairobi
ORD-000630,2025-09-16,customer168@outlook.com,SKU-ELEC-003,Wireless Headphones,Electronics,5,8624.87,43124.35,mpesa,Nakuru
ORD-000631,2025-09-07,customer137@yahoo.com,SKU-HOME-005,Air Purifier,Home & Kitchen,3,15115.2,45345.6,mpesa,Bungoma
ORD-000632,2025-09-11,customer119@yahoo.com,SKU-BOOK-003,Design Patterns,Books,4,1936.06,7744.24,mpesa,Thika
ORD-000633,2025-09-28,customer103@gmail.com,SKU-CLOTH-003,Running Shoes,Clothing,2,5904.02,11808.04,bank_transfer,Mombasa
ORD-000634,2025-09-07,customer132@gmail.com,SKU-ELEC-005,Tablet Max,Electronics,2,34530.46,69060.92,mpesa,Thika
ORD-000635,2025-09-14,customer41@gmail.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,1,3326.7,3326.7,mpesa,Malindi
ORD-000636,2025-10-14,customer91@yahoo.com,SKU-BOOK-005,DevOps Handbook,Books,5,2979.09,14895.45,mpesa,Meru
ORD-000637,2025-11-03,customer71@outlook.com,SKU-ELEC-005,Tablet Max,Electronics,3,35194.0,105582.0,mpesa,Meru
ORD-000638,2025-11-02,customer41@gmail.com,SKU-CLOTH-005,Baseball Cap,Clothing,3,635.92,1907.76,mpesa,Garissa
ORD-000639,2025-08-11,customer74@outlook.com,SKU-CLOTH-004,Winter Jacket,Clothing,1,7819.16,7819.16,mpesa,Malindi
ORD-000640,2025-08-10,customer43@gmail.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,3,3813.15,11439.45,mpesa,Nakuru
ORD-000641,2025-08-23,customer65@yahoo.com,SKU-HOME-005,Air Purifier,Home & Kitchen,5,14950.0,74750.0,bank_transfer,Kakamega
ORD-000642,2025-08-15,customer72@gmail.com,SKU-BOOK-004,System Architecture,Books,1,3298.39,3298.39,mpesa,Nairobi
ORD-000643,2025-10-12,customer166@outlook.com,SKU-ELEC-004,Smart Watch,Electronics,2,20208.08,40416.16,mpesa,Meru
ORD-000644,2025-10-10,customer35@kenya.co.ke,SKU-CLOTH-003,Running Shoes,Clothing,2,5821.03,11642.06,mpesa,Bungoma
ORD-000645,2025-09-08,customer53@gmail.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,5,1568.68,7843.4,bank_transfer,Nyeri
ORD-000646,2025-09-05,customer17@yahoo.com,SKU-BOOK-001,Programming Guide,Books,4,1845.9,7383.6,paystack,Garissa
ORD-000647,2025-09-11,customer194@kenya.co.ke,SKU-CLOTH-005,Baseball Cap,Clothing,1,967.71,967.71,paystack,Machakos
ORD-000648,2025-10-18,customer132@gmail.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,5,5433.36,27166.8,paystack,Kitale
ORD-000649,2025-08-24,customer6@yahoo.co.ke,SKU-HOME-002,Blender Pro,Home & Kitchen,3,8660.75,25982.25,paystack,Nyeri
ORD-000650,2025-10-06,customer102@gmail.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,2,6906.2,13812.4,mpesa,Bungoma
ORD-000651,2025-08-13,customer136@outlook.com,SKU-BOOK-002,Data Science Book,Books,4,2368.71,9474.84,mpesa,Malindi
ORD-000652,2025-10-15,customer61@yahoo.com,SKU-ELEC-004,Smart Watch,Electronics,5,19517.1,97585.5,mpesa,Mombasa
ORD-000653,2025-09-05,customer91@yahoo.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,5,3580.99,17904.95,mpesa,Nakuru
ORD-000654,2025-09-26,customer63@yahoo.co.ke,SKU-CLOTH-001,Cotton T-Shirt,Clothing,4,1514.57,6058.28,mpesa,Thika
ORD-000655,2025-09-23,customer90@kenya.co.ke,SKU-HOME-005,Air Purifier,Home & Kitchen,5,14974.26,74871.3,mpesa,Garissa
ORD-000656,2025-09-21,customer146@yahoo.com,SKU-BOOK-004,System Architecture,Books,2,2643.22,5286.44,mpesa,Malindi
ORD-000657,2025-10-11,customer58@gmail.com,SKU-BOOK-004,System Architecture,Books,4,2457.5,9830.0,mpesa,Eldoret
ORD-000658,2025-08-07,customer152@gmail.com,SKU-ELEC-005,Tablet Max,Electronics,4,34663.82,138655.28,bank_transfer,Kakamega
ORD-000659,2025-09-15,customer196@outlook.com,SKU-ELEC-004,Smart Watch,Electronics,3,20239.97,60719.91,bank_transfer,Nairobi
ORD-000660,2025-08-18,customer2@kenya.co.ke,SKU-BOOK-003,Design Patterns,Books,3,2403.72,7211.16,mpesa,Thika
ORD-000661,2025-09-21,customer123@yahoo.co.ke,SKU-CLOTH-001,Cotton T-Shirt,Clothing,2,1051.57,2103.14,mpesa,Meru
ORD-000662,2025-09-04,customer64@yahoo.co.ke,SKU-BOOK-003,Design Patterns,Books,1,2068.85,2068.85,mpesa,Kisumu
ORD-000663,2025-10-11,customer104@outlook.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,4,1462.38,5849.52,mpesa,Busia
ORD-000664,2025-10-03,customer65@yahoo.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,4,7174.47,28697.88,mpesa,Kitale
ORD-000665,2025-08-07,customer103@gmail.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,2,7490.35,14980.7,mpesa,Mombasa
ORD-000666,2025-09-27,customer131@yahoo.com,SKU-BOOK-002,Data Science Book,Books,1,2910.65,2910.65,paystack,Kitale
ORD-000667,2025-09-03,customer47@yahoo.co.ke,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,5,3251.28,16256.4,mpesa,Nairobi
ORD-000668,2025-10-18,customer176@kenya.co.ke,SKU-ELEC-003,Wireless Headphones,Electronics,4,8771.49,35085.96,mpesa,Kakamega
ORD-000669,2025-11-01,customer199@kenya.co.ke,SKU-ELEC-001,Smartphone Pro,Electronics,4,80134.31,320537.24,mpesa,Nakuru
ORD-000670,2025-09-04,customer138@yahoo.com,SKU-ELEC-002,Laptop Ultra,Electronics,5,130498.34,652491.7,other,Eldoret
ORD-000671,2025-10-21,customer147@kenya.co.ke,SKU-BOOK-002,Data Science Book,Books,1,2735.76,2735.76,mpesa,Nyeri
ORD-000672,2025-09-10,customer190@yahoo.com,SKU-CLOTH-003,Running Shoes,Clothing,3,6259.14,18777.42,mpesa,Malindi
ORD-000673,2025-09-09,customer94@gmail.com,SKU-CLOTH-004,Winter Jacket,Clothing,1,7516.95,7516.95,paystack,Thika
ORD-000674,2025-08-08,customer137@yahoo.com,SKU-ELEC-004,Smart Watch,Electronics,1,20245.97,20245.97,paystack,Kisumu
ORD-000675,2025-10-23,customer120@yahoo.co.ke,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,1,4741.06,4741.06,mpesa,Meru
ORD-000676,2025-08-21,customer150@kenya.co.ke,SKU-BOOK-003,Design Patterns,Books,3,1864.27,5592.81,paystack,Kitale
ORD-000677,2025-08-17,customer117@kenya.co.ke,SKU-BOOK-004,System Architecture,Books,2,2944.87,5889.74,paystack,Thika
ORD-000678,2025-09-09,customer118@gmail.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,5,7224.74,36123.7,mpesa,Meru
ORD-000679,2025-10-26,customer133@outlook.com,SKU-CLOTH-004,Winter Jacket,Clothing,1,7904.17,7904.17,mpesa,Busia
ORD-000680,2025-10-15,customer170@gmail.com,SKU-BOOK-005,DevOps Handbook,Books,2,3352.27,6704.54,paystack,Malindi
ORD-000681,2025-10-04,customer112@yahoo.co.ke,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,4,5302.32,21209.28,other,Eldoret
ORD-000682,2025-09-12,customer143@outlook.com,SKU-HOME-005,Air Purifier,Home & Kitchen,1,14595.92,14595.92,mpesa,Machakos
ORD-000683,2025-10-20,customer62@outlook.com,SKU-BOOK-002,Data Science Book,Books,5,2483.16,12415.8,card,Bungoma
ORD-000684,2025-10-06,customer150@kenya.co.ke,SKU-BOOK-001,Programming Guide,Books,2,2417.01,4834.02,other,Nyeri
ORD-000685,2025-10-27,customer1@outlook.com,SKU-BOOK-005,DevOps Handbook,Books,3,3433.91,10301.73,mpesa,Bungoma
ORD-000686,2025-09-01,customer31@outlook.com,SKU-ELEC-003,Wireless Headphones,Electronics,4,9156.73,36626.92,mpesa,Garissa
ORD-000687,2025-08-27,customer28@yahoo.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,5,3179.27,15896.35,paystack,Meru
ORD-000688,2025-08-12,customer25@kenya.co.ke,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,1,4513.46,4513.46,mpesa,Malindi
ORD-000689,2025-09-29,customer142@yahoo.co.ke,SKU-HOME-002,Blender Pro,Home & Kitchen,3,8938.38,26815.14,mpesa,Mombasa
ORD-000690,2025-08-12,customer133@outlook.com,SKU-BOOK-003,Design Patterns,Books,2,2085.39,4170.78,mpesa,Machakos
ORD-000691,2025-08-16,customer145@outlook.com,SKU-BOOK-004,System Architecture,Books,2,3194.34,6388.68,mpesa,Kakamega
ORD-000692,2025-10-06,customer50@kenya.co.ke,SKU-ELEC-005,Tablet Max,Electronics,5,35417.11,177085.55,card,Garissa
ORD-000693,2025-08-21,customer186@outlook.com,SKU-ELEC-002,Laptop Ultra,Electronics,3,130291.11,390873.33,mpesa,Machakos
ORD-000694,2025-08-16,customer96@yahoo.com,SKU-BOOK-002,Data Science Book,Books,1,2462.75,2462.75,bank_transfer,Garissa
ORD-000695,2025-09-14,customer62@outlook.com,SKU-BOOK-001,Programming Guide,Books,1,2101.71,2101.71,paystack,Bungoma
ORD-000696,2025-08-14,customer160@gmail.com,SKU-CLOTH-003,Running Shoes,Clothing,1,5683.16,5683.16,other,Nakuru
ORD-000697,2025-08-17,customer159@outlook.com,SKU-CLOTH-004,Winter Jacket,Clothing,5,7603.44,38017.2,paystack,Kakamega
ORD-000698,2025-10-21,customer136@outlook.com,SKU-CLOTH-002,Denim Jeans,Clothing,5,4045.64,20228.2,mpesa,Nyeri
ORD-000699,2025-08-28,customer48@outlook.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,3,3663.53,10990.59,mpesa,Meru
ORD-000700,2025-10-02,customer1@outlook.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,5,3857.31,19286.55,mpesa,Machakos
ORD-000701,2025-08-18,customer175@outlook.com,SKU-BOOK-002,Data Science Book,Books,5,2418.36,12091.8,mpesa,Nairobi
ORD-000702,2025-10-04,customer51@yahoo.co.ke,SKU-BOOK-002,Data Science Book,Books,5,2378.69,11893.45,mpesa,Nairobi
ORD-000703,2025-08-28,customer108@kenya.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,4,3774.88,15099.52,bank_transfer,Kakamega
ORD-000704,2025-10-29,customer187@gmail.com,SKU-CLOTH-005,Baseball Cap,Clothing,1,882.44,882.44,card,Machakos
ORD-000705,2025-08-22,customer56@yahoo.com,SKU-HOME-005,Air Purifier,Home & Kitchen,1,14930.2,14930.2,mpesa,Machakos
ORD-000706,2025-08-17,customer5@yahoo.co.ke,SKU-HOME-001,Coffee Maker,Home & Kitchen,4,7297.72,29190.88,card,Kisumu
ORD-000707,2025-10-03,customer67@kenya.co.ke,SKU-ELEC-001,Smartphone Pro,Electronics,2,79512.62,159025.24,mpesa,Kakamega
ORD-000708,2025-08-29,customer52@yahoo.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,4,4790.82,19163.28,mpesa,Thika
ORD-000709,2025-09-17,customer134@outlook.com,SKU-ELEC-002,Laptop Ultra,Electronics,2,129770.29,259540.58,mpesa,Kitale
ORD-000710,2025-09-19,customer40@gmail.com,SKU-BOOK-005,DevOps Handbook,Books,2,3378.39,6756.78,mpesa,Machakos
ORD-000711,2025-09-24,customer18@kenya.co.ke,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,1,3843.61,3843.61,mpesa,Bungoma
ORD-000712,2025-08-07,customer57@yahoo.com,SKU-CLOTH-002,Denim Jeans,Clothing,1,3632.75,3632.75,mpesa,Nakuru
ORD-000713,2025-08-17,customer136@outlook.com,SKU-CLOTH-005,Baseball Cap,Clothing,3,1289.37,3868.11,mpesa,Nyeri
ORD-000714,2025-10-01,customer8@gmail.com,SKU-ELEC-004,Smart Watch,Electronics,5,19977.63,99888.15,mpesa,Nakuru
ORD-000715,2025-09-26,customer130@kenya.co.ke,SKU-CLOTH-004,Winter Jacket,Clothing,4,7781.57,31126.28,bank_transfer,Bungoma
ORD-000716,2025-10-20,customer100@gmail.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,5,3259.21,16296.05,mpesa,Kakamega
ORD-000717,2025-10-10,customer173@yahoo.com,SKU-ELEC-005,Tablet Max,Electronics,3,34545.2,103635.6,mpesa,Garissa
ORD-000718,2025-09-21,customer8@gmail.com,SKU-HOME-002,Blender Pro,Home & Kitchen,3,8578.12,25734.36,mpesa,Garissa
ORD-000719,2025-09-15,customer93@yahoo.com,SKU-CLOTH-002,Denim Jeans,Clothing,4,4151.46,16605.84,mpesa,Thika
ORD-000720,2025-09-07,customer17@yahoo.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,5,7278.89,36394.45,other,Kakamega
ORD-000721,2025-08-27,customer142@yahoo.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,2,3727.15,7454.3,mpesa,Thika
ORD-000722,2025-09-16,customer51@yahoo.co.ke,SKU-CLOTH-004,Winter Jacket,Clothing,1,8079.97,8079.97,card,Kitale
ORD-000723,2025-10-24,customer64@yahoo.co.ke,SKU-CLOTH-002,Denim Jeans,Clothing,2,4156.88,8313.76,mpesa,Kisumu
ORD-000724,2025-08-28,customer81@yahoo.co.ke,SKU-HOME-001,Coffee Maker,Home & Kitchen,2,6868.42,13736.84,other,Thika
ORD-000725,2025-08-26,customer142@yahoo.co.ke,SKU-CLOTH-003,Running Shoes,Clothing,4,6086.65,24346.6,mpesa,Thika
ORD-000726,2025-09-05,customer50@kenya.co.ke,SKU-BOOK-001,Programming Guide,Books,1,2386.11,2386.11,mpesa,Thika
ORD-000727,2025-09-26,customer145@outlook.com,SKU-CLOTH-005,Baseball Cap,Clothing,1,1267.81,1267.81,paystack,Nairobi
ORD-000728,2025-09-27,customer127@yahoo.co.ke,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,3,3146.01,9438.03,mpesa,Meru
ORD-000729,2025-10-24,customer186@outlook.com,SKU-ELEC-001,Smartphone Pro,Electronics,4,79779.43,319117.72,mpesa,Machakos
ORD-000730,2025-10-07,customer190@yahoo.com,SKU-CLOTH-005,Baseball Cap,Clothing,5,845.5,4227.5,mpesa,Eldoret
ORD-000731,2025-10-10,customer195@gmail.com,SKU-ELEC-002,Laptop Ultra,Electronics,4,130004.07,520016.28,bank_transfer,Kakamega
ORD-000732,2025-10-09,customer9@gmail.com,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,5,3898.68,19493.4,mpesa,Bungoma
ORD-000733,2025-09-11,customer58@gmail.com,SKU-ELEC-004,Smart Watch,Electronics,3,20154.79,60464.37,card,Nairobi
ORD-000734,2025-09-17,customer87@yahoo.com,SKU-BOOK-001,Programming Guide,Books,2,1704.67,3409.34,bank_transfer,Kisumu
ORD-000735,2025-09-25,customer4@outlook.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,2,1670.56,3341.12,mpesa,Kakamega
ORD-000736,2025-08-24,customer193@yahoo.com,SKU-BOOK-004,System Architecture,Books,2,2927.14,5854.28,mpesa,Kitale
ORD-000737,2025-08-15,customer138@yahoo.com,SKU-CLOTH-005,Baseball Cap,Clothing,1,506.54,506.54,card,Thika
ORD-000738,2025-10-27,customer182@gmail.com,SKU-BOOK-003,Design Patterns,Books,3,2276.21,6828.63,mpesa,Busia
ORD-000739,2025-09-10,customer51@yahoo.co.ke,SKU-BOOK-001,Programming Guide,Books,3,1699.55,5098.65,mpesa,Bungoma
ORD-000740,2025-10-08,customer32@yahoo.co.ke,SKU-BOOK-005,DevOps Handbook,Books,5,2904.65,14523.25,mpesa,Malindi
ORD-000741,2025-09-01,customer179@yahoo.co.ke,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,2,3393.78,6787.56,mpesa,Malindi
ORD-000742,2025-10-16,customer94@gmail.com,SKU-HOME-002,Blender Pro,Home & Kitchen,4,9456.19,37824.76,other,Kitale
ORD-000743,2025-10-10,customer163@yahoo.com,SKU-ELEC-005,Tablet Max,Electronics,1,35493.54,35493.54,paystack,Malindi
ORD-000744,2025-11-02,customer178@yahoo.com,SKU-CLOTH-001,Cotton T-Shirt,Clothing,2,1561.55,3123.1,mpesa,Kitale
ORD-000745,2025-08-16,customer82@gmail.com,SKU-CLOTH-002,Denim Jeans,Clothing,1,3537.85,3537.85,mpesa,Thika
ORD-000746,2025-09-28,customer31@outlook.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,4,7098.99,28395.96,mpesa,Nakuru
ORD-000747,2025-10-22,customer46@yahoo.com,SKU-BOOK-005,DevOps Handbook,Books,1,2797.81,2797.81,mpesa,Garissa
ORD-000748,2025-08-07,customer185@outlook.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,5,5339.54,26697.7,mpesa,Nyeri
ORD-000749,2025-10-26,customer44@outlook.com,SKU-ELEC-001,Smartphone Pro,Electronics,5,79545.88,397729.4,mpesa,Malindi
ORD-000750,2025-08-08,customer78@gmail.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,5,4874.18,24370.9,mpesa,Nyeri
ORD-000751,2025-08-31,customer133@outlook.com,SKU-ELEC-004,Smart Watch,Electronics,4,19931.56,79726.24,mpesa,Garissa
ORD-000752,2025-09-12,customer85@yahoo.co.ke,SKU-CLOTH-004,Winter Jacket,Clothing,2,8296.36,16592.72,mpesa,Bungoma
ORD-000753,2025-09-23,customer73@outlook.com,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,3,4716.04,14148.12,mpesa,Kakamega
ORD-000754,2025-09-18,customer123@yahoo.co.ke,SKU-BOOK-002,Data Science Book,Books,5,2619.62,13098.1,mpesa,Nyeri
ORD-000755,2025-10-09,customer59@outlook.com,SKU-HOME-001,Coffee Maker,Home & Kitchen,1,6839.51,6839.51,mpesa,Bungoma
ORD-000756,2025-10-10,customer183@kenya.co.ke,SKU-CLOTH-004,Winter Jacket,Clothing,5,7532.48,37662.4,mpesa,Garissa
ORD-000757,2025-08-13,customer3@outlook.com,SKU-ELEC-003,Wireless Headphones,Electronics,5,9153.76,45768.8,mpesa,Bungoma
ORD-000758,2025-11-01,customer19@yahoo.co.ke,SKU-CLOTH-004,Winter Jacket,Clothing,3,7635.94,22907.82,mpesa,Garissa
ORD-000759,2025-11-03,customer127@yahoo.co.ke,SKU-HOME-001,Coffee Maker,Home & Kitchen,2,6941.12,13882.24,mpesa,Malindi
ORD-000760,2025-10-28,customer85@yahoo.co.ke,SKU-CLOTH-003,Running Shoes,Clothing,2,5574.41,11148.82,mpesa,Machakos
ORD-000761,2025-10-01,customer84@outlook.com,SKU-ELEC-002,Laptop Ultra,Electronics,2,130463.11,260926.22,mpesa,Busia
ORD-000762,2025-09-18,customer152@gmail.com,SKU-BOOK-002,Data Science Book,Books,1,2304.11,2304.11,mpesa,Bungoma
ORD-000763,2025-10-19,customer200@yahoo.co.ke,SKU-CLOTH-001,Cotton T-Shirt,Clothing,1,1571.41,1571.41,mpesa,Kitale
ORD-000764,2025-10-29,customer147@kenya.co.ke,SKU-HOME-003,Bed Sheets Set,Home & Kitchen,5,3592.9,17964.5,paystack,Nakuru
ORD-000765,2025-08-26,customer152@gmail.com,SKU-BOOK-004,System Architecture,Books,3,2341.38,7024.14,mpesa,Kisumu
ORD-000766,2025-10-28,customer164@yahoo.co.ke,SKU-CLOTH-005,Baseball Cap,Clothing,2,1297.64,2595.28,mpesa,Nairobi
ORD-000767,2025-09-27,customer65@yahoo.com,SKU-BOOK-003,Design Patterns,Books,4,2035.11,8140.44,bank_transfer,Garissa
ORD-000768,2025-09-24,customer101@outlook.com,SKU-BOOK-003,Design Patterns,Books,2,2305.45,4610.9,mpesa,Malindi
ORD-000769,2025-09-21,customer49@kenya.co.ke,SKU-HOME-004,Kitchen Knife Set,Home & Kitchen,2,4778.9,9557.8,mpesa,Bungoma
ORD-000770,2025-08-21,customer131@yahoo.com,SKU-CLOTH-002,Denim Jeans,Clothing,2,4402.83,8805.66,mpesa,Machakos
ORD-000771,2025-08-18,customer190@yahoo.com,SKU-BOOK-001,Programming Guide,Books,4,2022.14,8088.56,mpesa,Malindi
ORD-000772,2025-08-18,customer93@yahoo.com,SKU-BOOK-005,DevOps Handbook,Books,2,2942.28,5884.56,mpesa,Nakuru
